Date,Month,Quarter,Product,Category,Region,Customer Segment,Units Sold,Revenue,Cost,Profit,Discount,Acquisition Channel,Revenue_Outlier_Flag,ASP,Profit Margin
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Mainstream,26,2006.9911083877732,1022.0944999782268,984.8966084095464,0.06588615070785894,Organic Search,False,77.19196570722205,0.4907329206857917
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Mainstream,44,3631.4239330057208,1999.7913194641071,1631.6326135416136,0.03116041141462983,Email,False,82.53236211376638,0.4493093187803924
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Mainstream,36,2588.474814386431,1358.8200455512733,1229.6547688351575,0.12744312063730287,Paid Social,False,71.90207817740085,0.4750499259258327
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Mainstream,41,3212.8795583763813,1834.0016730509108,1378.8778853254705,0.07288034102459315,Paid Search,False,78.36291605796052,0.42917198116890576
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Premium,23,1735.8459382952492,899.580252628522,836.2656856667272,0.06950857029041116,Organic Search,False,75.47156253457605,0.4817626191458053
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Premium,17,1355.089763935189,749.1924390038004,605.8973249313887,0.06404154569216074,Email,False,79.71116258442288,0.4471270767863076
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Premium,26,1821.0137379576686,976.2431754326917,844.7705625249769,0.18773546630733737,Paid Social,False,70.03898992144879,0.46390125725927633
2024-02-01,Feb,Q1,Smart Kitchen,Home,West,Premium,21,1536.4139809588235,843.6673571855744,692.7466237732491,0.14148284477807432,Paid Search,False,73.16257052184874,0.45088539440452735
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Value Seekers,50,3428.833848249961,1929.3375373713138,1499.4963108786474,0.044297589804451754,Organic Search,False,68.57667696499922,0.4373196186347652
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Value Seekers,62,4199.37919351298,2508.9349991591503,1690.44419435383,0.07301397692670719,Email,False,67.73192247601581,0.40254621372729454
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Value Seekers,41,2595.0280891792095,1450.1340220414347,1144.8940671377748,0.11639173201804356,Paid Social,False,63.29336802876121,0.4411875431760345
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Value Seekers,51,3052.408740493265,1692.7761164306535,1359.6326240626117,0.15126638888336635,Paid Search,False,59.85115177437775,0.4454294099036346
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Mainstream,55,3991.438700303831,2101.1739117252478,1890.2647885785832,0.014589159295095154,Organic Search,False,72.57161273279692,0.4735798118194061
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Mainstream,58,3490.23143783521,1933.8856195806393,1556.3458182545705,0.09571635948639726,Email,False,60.176404100607066,0.445914789885648
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Mainstream,44,2678.567854863942,1496.7060463100588,1181.8618085538833,0.11304844625090715,Paid Social,False,60.876542155998685,0.44122899720750813
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Mainstream,48,2977.9138358901064,1597.876548009885,1380.0372878802214,0.09871573874217972,Paid Search,False,62.03987158104388,0.46342418348304043
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Premium,36,2419.8571742974373,1369.758413688595,1050.0987606088422,0.06026905473939711,Organic Search,False,67.21825484159548,0.4339507189773379
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Premium,33,2105.189308475517,1180.9260125606143,924.2632959149028,0.11892936334099097,Email,False,63.793615408349,0.43904046642922223
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Premium,33,1950.621699582647,1101.711350001304,848.9103495813429,0.13662997821231976,Paid Social,False,59.109748472201424,0.43519989025190015
2024-02-01,Feb,Q1,Activewear,Lifestyle,North,Premium,44,2767.0603744279674,1518.1610780892502,1248.8992963387172,0.09732479604043351,Paid Search,False,62.8877357824538,0.4513451559931725
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Value Seekers,51,3428.493272842971,1823.6006851565614,1604.8925876864093,0.08008250975613204,Organic Search,False,67.22535829103865,0.4681043420439914
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Value Seekers,40,2427.086186273118,1281.1009809101622,1145.9852053629559,0.12449596749350145,Email,False,60.67715465682795,0.4721650231641173
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Value Seekers,45,2603.2241696295073,1440.1379860985771,1163.0861835309302,0.15586179621616683,Paid Social,False,57.84942599176683,0.44678679504441654
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Value Seekers,50,2921.223980445863,1620.5180560619149,1300.7059243839483,0.13125962524911125,Paid Search,False,58.42447960891727,0.4452605938779891
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Mainstream,54,3488.5074116075766,1975.764528640522,1512.7428829670546,0.0503561041003428,Organic Search,False,64.601989103844,0.43363613846242377
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Mainstream,43,3047.6844453482768,1675.895518719052,1371.7889266292248,0.06360173595825618,Email,False,70.87638244995992,0.45010858283671895
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Mainstream,38,2147.223022013471,1190.9041241202608,956.3188978932103,0.18065951014171583,Paid Social,False,56.5058690003545,0.44537474127697324
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Mainstream,45,2735.8689824804874,1589.4388427024676,1146.4301397780198,0.12685068381680215,Paid Search,False,60.797088499566385,0.4190369301744135
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Premium,28,1851.0269457874772,1114.8803863922062,736.146559395271,0.06636691543705783,Organic Search,False,66.10810520669561,0.39769629559989694
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Premium,24,1708.5377277133807,954.1483638076297,754.389363905751,0.0033916919731388356,Email,False,71.18907198805753,0.4415409456104824
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Premium,22,1239.2087258226165,723.1330824892899,516.0756433333266,0.1776908389728421,Paid Social,False,56.32766935557348,0.41645578551808793
2024-02-01,Feb,Q1,Activewear,Lifestyle,South,Premium,25,1600.2229422506045,886.4357922884673,713.7871499621373,0.09052958399438008,Paid Search,False,64.00891769002418,0.44605481593598717
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Value Seekers,53,3529.716777573013,1955.1352145932326,1574.5815629797805,0.06428558686234687,Email,False,66.59842976552855,0.44609289135726127
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Value Seekers,46,2758.5084867913347,1488.524163141238,1269.9843236500967,0.13898822660785173,Paid Social,False,59.96757579981163,0.46038804293378405
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Value Seekers,43,2536.3981677179495,1397.2234129474666,1139.1747547704829,0.1486088942321989,Paid Search,False,58.98600390041743,0.4491308853906886
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Mainstream,49,3283.3747678304735,1817.4865355866914,1465.888232243782,0.052087028137996275,Organic Search,False,67.00764832307088,0.4464577868497126
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Mainstream,48,3144.836162612652,1817.9752930309396,1326.8608695817124,0.06796192932951628,Email,False,65.51742005443025,0.4219173276357231
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Mainstream,43,2760.35123675306,1533.7850421170397,1226.5661946360206,0.11451234494039533,Paid Social,False,64.1942148082107,0.4443514935000819
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Mainstream,45,2833.457710851351,1573.0158719366143,1260.4418389147365,0.1395017574347766,Paid Search,False,62.9657269078078,0.4448422978354668
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Premium,40,2638.5631712690406,1383.2976180343007,1255.2655532347399,0.06589153991877401,Organic Search,False,65.96407928172601,0.47573829836751974
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Premium,39,2717.189788617465,1483.7198118898125,1233.4699767276527,0.05474942556254111,Email,False,69.67153304147347,0.453950615409627
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Premium,17,1058.3431557914948,605.4954512499761,452.84770454151874,0.09169582093684878,Paid Social,False,62.25547975244087,0.4278836236275852
2024-02-01,Feb,Q1,Activewear,Lifestyle,East,Premium,24,1616.1582472028542,925.8287623418151,690.3294848610391,0.06074368799835469,Paid Search,False,67.3399269667856,0.4271422591542742
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Value Seekers,45,2933.531406809834,1732.4429475169052,1201.088459292929,0.04984093257159247,Organic Search,False,65.18958681799631,0.40943432768599275
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Value Seekers,35,2476.5244966728565,1348.539405874584,1127.9850907982725,0.06837321432072181,Email,False,70.75784276208161,0.4554710007164031
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Value Seekers,39,2238.129503768505,1240.7623925973348,997.3671111711701,0.17308487542255038,Paid Social,False,57.38793599406423,0.44562529089216196
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Value Seekers,41,2496.1430000526016,1346.3541087735273,1149.7888912790743,0.15525057924461125,Paid Search,False,60.88153658664882,0.4606262106196819
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Mainstream,56,4028.3270484156665,2290.797229266318,1737.5298191493484,0.040612652841194564,Organic Search,False,71.93441157885118,0.4313278932584969
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Mainstream,41,2759.8412474404,1535.2619686768726,1224.5792787635273,0.05260346449638062,Email,False,67.31320115708293,0.4437136664651479
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Mainstream,46,2713.2026451021375,1505.7057974969198,1207.4968476052177,0.16631978892256785,Paid Social,False,58.982666197872554,0.4450448438803442
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Mainstream,44,2675.4105450482416,1460.4508835174263,1214.9596615308153,0.07435039395930923,Paid Search,False,60.804785114732766,0.4541208315783579
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Premium,34,2311.9086245599183,1355.8245595208452,956.084065039073,0.07320112677514232,Organic Search,False,67.99731248705642,0.4135475143275041
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Premium,25,1694.7862015967055,936.9959900847944,757.7902115119111,0.07738568216412213,Email,False,67.79144806386822,0.44713026976380604
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Premium,20,1261.653428981694,727.001572262745,534.6518567189491,0.1286723533004822,Paid Social,False,63.08267144908471,0.4237707792309314
2024-02-01,Feb,Q1,Activewear,Lifestyle,West,Premium,30,1658.1401146083304,983.1083849623072,675.0317296460231,0.16221105389365328,Paid Search,False,55.271337153611015,0.40710174230690543
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Value Seekers,33,4204.463868924734,2107.005439561259,2097.458429363475,0.08822272888906957,Organic Search,False,127.40799602802224,0.49886465783802464
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Value Seekers,38,5390.509458874655,2672.9265032913804,2717.5829555832747,0.05709324897314753,Email,False,141.85551207564882,0.5041421365301915
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Value Seekers,28,3408.298425003789,1650.6328880420374,1757.6655369617515,0.154774472508716,Paid Social,False,121.72494375013532,0.5157017719068416
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Value Seekers,22,2683.6787676595627,1301.8297522699752,1381.8490153895875,0.13943555147263953,Paid Search,False,121.98539852998012,0.5149085024787443
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Mainstream,32,4335.126016803949,2141.3094453637354,2193.8165714402135,0.036353935350723066,Organic Search,False,135.4726880251234,0.5060560091993807
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Mainstream,31,4058.803843912647,1988.8504175030496,2069.9534264095973,0.07192861964707817,Email,False,130.92915625524668,0.5099909988293947
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Mainstream,19,2248.858680072981,1058.723475019157,1190.135205053824,0.15570955090094057,Paid Social,False,118.36098316173583,0.5292174273108176
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Mainstream,32,4279.805321306938,2115.9646341051516,2163.8406872017863,0.11301079239333642,Paid Search,False,133.7439162908418,0.5055932512698983
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Premium,25,3484.768744085276,1748.4744770138495,1736.2942670714265,0.04710866078629423,Organic Search,False,139.39074976341104,0.4982523646708126
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Premium,22,3182.1007418828012,1487.884467938372,1694.2162739444293,0.04155781358623166,Email,False,144.6409428128546,0.5324206904090619
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Premium,19,2384.845033569757,1234.4737188617983,1150.3713147079588,0.12099526377594785,Paid Social,False,125.51815966156616,0.48236732303986424
2024-02-01,Feb,Q1,Premium Audio,Electronics,North,Premium,23,2782.463400915779,1325.4503381349468,1457.0130627808321,0.10357612059003975,Paid Search,False,120.97666960503386,0.5236414115281057
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Value Seekers,30,3915.856222919396,2018.7348049684147,1897.1214179509811,0.07247845848545312,Organic Search,False,130.52854076397986,0.48447167361436383
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Value Seekers,25,3408.6500172664505,1632.2548671682264,1776.3951500982241,0.050279538116994475,Email,False,136.34600069065803,0.5211433092573098
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Value Seekers,17,2040.1596550958134,1038.933497099318,1001.2261579964954,0.15921219188942443,Paid Social,False,120.00939147622432,0.4907587283650476
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Value Seekers,31,3651.481762854627,1681.9205190652215,1969.5612437894056,0.14227970684609453,Paid Search,False,117.78973428563313,0.5393868494223718
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Mainstream,29,4021.076425189096,1903.9608050922686,2117.115620096827,0.03019254019489735,Organic Search,False,138.65780776514123,0.5265046958159387
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Mainstream,25,3462.7856925093747,1747.8587730266293,1714.9269194827455,0.07816560543912836,Email,False,138.51142770037498,0.49524489002956185
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Mainstream,28,3498.3765273796007,1685.2663442950404,1813.1101830845603,0.15862576407282,Paid Social,False,124.94201883498575,0.5182718809409116
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Mainstream,24,3100.809531936099,1505.9926443172506,1594.8168876188486,0.07654720901136533,Paid Search,False,129.20039716400413,0.5143227506215349
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Premium,29,3642.4357562258797,1728.8476759882608,1913.588080237619,0.1138671581475529,Organic Search,False,125.6012329733062,0.525359459522874
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Premium,8,1120.797544380627,595.1560890755574,525.6414553050696,0.0721321058373338,Email,False,140.09969304757837,0.46898876424247393
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Premium,12,1374.4635149232986,652.7619034079746,721.701611515324,0.189271606767945,Paid Social,False,114.53862624360822,0.5250787697741095
2024-02-01,Feb,Q1,Premium Audio,Electronics,South,Premium,20,2492.5001760766795,1282.6176180049335,1209.882558071746,0.09301518857251614,Paid Search,False,124.62500880383398,0.4854092166910744
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Value Seekers,36,4622.622523116194,2096.555657814622,2526.0668653015723,0.08496847539982852,Organic Search,False,128.40618119767205,0.5464575254997686
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Value Seekers,40,5093.1197125407525,2481.3669944484122,2611.7527180923403,0.1102231180569753,Email,False,127.32799281351882,0.512800182501393
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Value Seekers,33,3620.91353874773,1867.182382853797,1753.731155893933,0.19059275851673227,Paid Social,False,109.72465268932515,0.4843338945067575
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Value Seekers,28,3488.028927251284,1647.679791067869,1840.349136183415,0.12552386659579626,Paid Search,False,124.57246168754587,0.5276186564294606
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Mainstream,46,6256.586018082564,2924.8755738503214,3331.7104442322425,0.045465364922267854,Organic Search,False,136.012739523534,0.5325125291337881
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Mainstream,27,3520.641448153604,1709.9446284225517,1810.6968197310523,0.07054859520538331,Email,False,130.39412770939273,0.5143087833271605
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Mainstream,32,3566.344548114936,1875.4371284081908,1690.9074197067453,0.17958693193124,Paid Social,False,111.44826712859175,0.47412901274513947
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Mainstream,36,4969.6038990330635,2386.597198964003,2583.0067000690606,0.1005176100119642,Paid Search,False,138.04455275091843,0.519761082079728
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Premium,21,2918.778195938377,1371.4769762786518,1547.3012196597251,0.02916566103011413,Organic Search,False,138.98943790182747,0.5301194937706711
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Premium,22,3003.776475534476,1435.02719855197,1568.749276982506,0.06103240567377703,Email,False,136.5352943424762,0.5222589928910643
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Premium,18,2380.155228042081,1174.1963184251003,1205.9589096169807,0.09384879373889862,Paid Social,False,132.23084600233784,0.5066723780906526
2024-02-01,Feb,Q1,Premium Audio,Electronics,East,Premium,10,1186.4020303091283,598.5048823259825,587.8971479831458,0.15476831218978856,Paid Search,False,118.64020303091283,0.495529452044147
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Value Seekers,28,3645.503298370079,1736.6673844972142,1908.8359138728647,0.06445778550002333,Organic Search,False,130.19654637035995,0.5236138216433144
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Value Seekers,40,5474.060936099894,2713.539333249047,2760.521602850847,0.09431375479510477,Email,False,136.85152340249735,0.5042913542752114
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Value Seekers,18,2099.293136308416,1001.9482438390692,1097.3448924693466,0.1873790102930058,Paid Social,False,116.62739646157866,0.5227211357433463
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Value Seekers,38,4587.563332460726,2180.7278368950183,2406.835495565708,0.1624662114671225,Paid Search,False,120.72535085422963,0.5246435462885923
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Mainstream,29,4040.877816243605,2080.3446250968937,1960.5331911467115,0.05466905137120601,Organic Search,False,139.34061435322775,0.485175073412445
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Mainstream,38,5029.747945883858,2541.0140664639,2488.733879419958,0.06791549638903836,Email,False,132.3617880495752,0.49480290189424647
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Mainstream,18,2390.3887922540143,1176.954778756317,1213.4340134976974,0.10838283920609855,Paid Social,False,132.79937734744524,0.5076303977954528
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Mainstream,32,4006.2324307532076,1858.533069222598,2147.6993615306096,0.10526081540018997,Paid Search,False,125.19476346103774,0.5360895551251935
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Premium,24,3143.9166331761116,1612.3422647065072,1531.5743684696045,0.07853660794930628,Organic Search,False,130.99652638233798,0.4871548921837492
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Premium,19,2411.814593674338,1257.6197391952185,1154.1948544791196,0.07532374934179058,Email,False,126.93761019338622,0.4785586991248499
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Premium,26,3342.7481012451817,1704.30914212999,1638.4389591151917,0.1063988842882039,Paid Social,False,128.56723466327622,0.4901473008106322
2024-02-01,Feb,Q1,Premium Audio,Electronics,West,Premium,12,1479.989040911291,739.9590668312966,740.0299740799945,0.1683830084149601,Paid Search,False,123.33242007594093,0.5000239553289714
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Value Seekers,23,4820.070446856998,2111.7024339469403,2708.368012910058,0.05518726086967675,Organic Search,False,209.56828029813036,0.5618938649903118
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Value Seekers,16,3161.003544742443,1446.3317602602058,1714.6717844822372,0.08474582730520247,Email,False,197.56272154640268,0.5424453848949884
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Value Seekers,18,3431.459998806606,1566.2561412646676,1865.2038575419385,0.10058917859155342,Paid Social,False,190.636666600367,0.543559842804701
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Value Seekers,20,3685.365821144303,1646.5402022573887,2038.8256188869143,0.1447277804150985,Paid Search,False,184.26829105721515,0.5532220457435785
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Mainstream,21,4336.249506361449,2158.8716991108167,2177.377807250632,0.06367402738658226,Organic Search,False,206.48807173149757,0.502133884144889
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Mainstream,24,4554.74243735462,2104.9869922371204,2449.7554451174997,0.08490992672794134,Email,False,189.78093488977584,0.5378471952719921
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Mainstream,12,2272.5244488225644,999.8122522196983,1272.7121966028662,0.12026632469872595,Paid Social,False,189.37703740188036,0.5600433461837039
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Mainstream,18,3239.281812257865,1519.6558625270268,1719.6259497308383,0.16425419039118183,Paid Search,False,179.9601006809925,0.5308664232990008
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Premium,17,3610.339992784007,1701.096371717111,1909.243621066896,0.015154223904676932,Organic Search,False,212.3729407520004,0.5288265440049703
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Premium,13,2504.2125705810568,1092.7900730751035,1411.4224975059533,0.09600471411981881,Email,False,192.63173619854282,0.5636192845955
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Premium,9,1719.2815446781724,743.6041872632165,975.6773574149558,0.1275986921865064,Paid Social,False,191.03128274201916,0.5674913224277006
2024-02-01,Feb,Q1,Pro Camera,Electronics,North,Premium,15,2910.7540550076696,1422.7323977770452,1488.0216572306244,0.07744664000063244,Paid Search,False,194.05027033384465,0.511215179678485
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Value Seekers,19,3889.9174523064003,1800.5452261053224,2089.372226201078,0.07849309648436893,Organic Search,False,204.73249748981053,0.5371250808837222
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Value Seekers,11,2052.300229327851,984.844024054038,1067.4562052738129,0.08084395756304552,Email,False,186.57274812071373,0.520126729032923
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Value Seekers,10,1837.0589470802197,890.2861116723005,946.7728354079192,0.1349734446653892,Paid Social,False,183.70589470802196,0.5153742273282513
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Value Seekers,16,3173.8531056184415,1360.993304402764,1812.8598012156776,0.11078147428767182,Paid Search,False,198.3658191011526,0.5711857924383783
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Mainstream,17,3155.2358684907235,1372.0706815820233,1783.1651869087002,0.11424767588688338,Organic Search,False,185.60210991121903,0.5651448136464232
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Mainstream,18,3803.135193758274,1706.7186171387539,2096.41657661952,0.07846745922097964,Email,False,211.28528854212632,0.5512337768218627
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Mainstream,14,2694.3204060472335,1271.2478549694515,1423.072551077782,0.15537103493257434,Paid Social,False,192.4514575748024,0.5281749519781629
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Mainstream,15,2726.265134319476,1224.053246785532,1502.211887533944,0.14070165190930947,Paid Search,False,181.75100895463174,0.5510145981854119
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Premium,10,2200.778225828408,1012.2891932340193,1188.4890325943884,0.0038147903868021235,Organic Search,False,220.07782258284078,0.5400312574189624
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Premium,8,1650.5255967727956,748.5432208526536,901.982375920142,0.06430280046123345,Email,False,206.31569959659944,0.5464819071474873
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Premium,10,1901.3167779965795,882.2834514396656,1019.033326556914,0.14572686720514258,Paid Social,False,190.13167779965795,0.5359618861779945
2024-02-01,Feb,Q1,Pro Camera,Electronics,South,Premium,10,1738.965400697254,858.2306149293669,880.734785767887,0.14260043886903284,Paid Search,False,173.8965400697254,0.5064705631375693
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Value Seekers,22,4696.808839958527,2099.74540267133,2597.063437287197,0.032771339552521796,Organic Search,False,213.49131090720576,0.5529421200182653
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Value Seekers,24,5245.609585388309,2524.6394153166216,2720.9701700716873,0.05092276254598965,Email,False,218.5670660578462,0.5187138169129043
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Value Seekers,23,4012.571899686158,1880.428563840549,2132.143335845609,0.20758231719317902,Paid Social,False,174.45964781244166,0.5313657646888206
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Value Seekers,15,2724.410644217867,1275.3403350564888,1449.070309161378,0.14497374241208272,Paid Search,False,181.62737628119112,0.5318839552461747
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Mainstream,15,3261.2343934857195,1433.6779451948908,1827.5564482908287,0.050004666615874334,Organic Search,False,217.4156262323813,0.5603879475640736
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Mainstream,20,3895.3061364884306,1673.157587272302,2222.1485492161287,0.08897946256763153,Email,False,194.76530682442154,0.5704682690791968
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Mainstream,13,2431.665559477558,1114.3944527688127,1317.2711067087453,0.15900295940640904,Paid Social,False,187.0511968828891,0.5417155749788882
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Mainstream,11,2089.905386115991,1022.3921020023951,1067.513284113596,0.13042323758162042,Paid Search,False,189.99139873781735,0.5107950298637818
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Premium,9,1795.7503512873257,867.7509253554331,927.9994259318926,0.032819336727149755,Organic Search,False,199.52781680970284,0.5167752996771708
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Premium,9,1750.9748872881405,785.3315232672815,965.643364020859,0.08910263240820238,Email,False,194.55276525423784,0.5514889853825486
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Premium,9,1662.8416209088427,764.2179852648654,898.6236356439773,0.1022953036411518,Paid Social,False,184.76018010098252,0.5404144473800371
2024-02-01,Feb,Q1,Pro Camera,Electronics,East,Premium,6,1196.0704454466893,537.5554633106733,658.514982136016,0.10178304832635522,Paid Search,False,199.34507424111487,0.5505653823676617
2024-02-01,Feb,Q1,Pro Camera,Electronics,West,Value Seekers,26,5480.385364645386,2553.677273351312,2926.708091294074,0.05587545222419811,Organic Search,False,210.78405248636102,0.5340332652836083
2024-02-01,Feb,Q1,Pro Camera,Electronics,West,Value Seekers,21,4513.320353593495,2076.8445585432864,2436.475795050209,0.09354414647402699,Email,False,214.92001683778548,0.5398410935111868
2024-02-01,Feb,Q1,Pro Camera,Electronics,West,Value Seekers,17,2908.8123566493314,1331.3047003472423,1577.5076563020891,0.18474650351465,Paid Social,False,171.10660921466655,0.5423201853141274
2024-02-01,Feb,Q1,Pro Camera,Electronics,West,Value Seekers,19,3569.4365522518992,1614.5531198248968,1954.8834324270024,0.14851635341030353,Paid Search,False,187.86508169746838,0.5476728340201756
2024-02-01,Feb,Q1,Pro Camera,Electronics,West,Mainstream,12,2551.0008152313426,1198.8697314774668,1352.1310837538758,0.07113815249713029,Organic Search,False,212.58340126927854,0.5300394557620928
2024-02-01,Feb,Q1,Pro Camera,Electronics,West,Mainstream,12,2461.7695121881334,1212.464053158806,1249.3054590293273,0.06081473533012962,Email,False,205.14745934901111,0.5074827082080838
